2.117746 0.000000 0.001075 0.000031
2.118859 0.000000 0.000872 0.000039
2.119872 0.000000 0.000783 0.000035
2.120884 0.000000 0.000694 0.000031
2.121896 0.000000 0.000713 0.000028
2.122402 0.000000 0.000937 0.000035
2.122908 0.000000 0.001372 0.000044
2.123212 0.000000 0.001193 0.000044
2.124426 0.000000 0.000611 0.000036
2.125439 0.000000 0.000569 0.000033
2.126349 0.000000 0.000547 0.000037
2.130297 0.000000 0.000472 0.000048
2.135458 0.000000 0.000269 0.000041
2.137381 0.000000 0.000193 0.000038
2.141429 0.000000 0.000425 0.000171
2.145577 0.000000 0.000388 0.000097
2.149422 0.000000 0.000331 0.000075
2.159742 0.000000 0.000258 0.000016
2.164497 0.000000 0.001942 0.000032
2.168948 0.000000 0.001490 0.000027
2.173499 0.000000 0.000583 0.000034
2.174106 0.000000 0.000567 0.000025
2.174511 0.000000 0.000950 0.000047
2.174916 0.000000 0.000953 0.000028
2.175017 0.000000 0.001478 0.000057
2.175421 0.000000 0.000854 0.000054
2.176028 0.000000 0.000681 0.000025
2.176433 0.000000 0.000645 0.000027
2.176938 0.000000 0.000581 0.000028
2.178051 0.000000 0.000595 0.000030
2.179164 0.000000 0.000714 0.000022
2.185131 0.000000 0.001155 0.000031
2.189782 0.000000 0.001792 0.000034
2.194940 0.000000 0.002805 0.000042
2.197670 0.000000 0.003189 0.000040
2.198277 0.000000 0.003334 0.000049
2.198378 0.000000 0.003172 0.000066
2.198681 0.000000 0.003524 0.000045
2.198782 0.000000 0.003215 0.000068
2.199288 0.000000 0.004648 0.000086
2.199389 0.000000 0.003344 0.000058
2.199692 0.000000 0.003979 0.000071
2.200097 0.000000 0.003807 0.000035
2.200299 0.000000 0.003413 0.000078
2.202119 0.000000 0.003802 0.000046
2.204343 0.000000 0.003823 0.000055
2.205253 0.000000 0.003866 0.000048
2.205759 0.000000 0.003771 0.000036
2.210106 0.000000 0.003563 0.000043
2.210308 0.000000 0.003611 0.000049
2.214150 0.000000 0.003534 0.000052
2.214251 0.000000 0.003523 0.000042
2.220417 0.000000 0.003693 0.000044
2.225168 0.000000 0.003986 0.000043
2.230019 0.000000 0.004208 0.000047
2.245380 0.000000 0.003845 0.000055
2.250332 0.000000 0.003461 0.000052
2.255282 0.000000 0.003153 0.000052
2.260536 0.000000 0.002778 0.000043
2.265183 0.000000 0.002549 0.000040
2.270133 0.000000 0.002306 0.000040
2.275790 0.000000 0.002141 0.000040
2.280537 0.000000 0.002140 0.000045
2.286193 0.000000 0.002128 0.000042
2.291242 0.000000 0.002231 0.000038
2.292959 0.000000 0.002324 0.000040
2.295180 0.000000 0.002645 0.000042
2.296998 0.000000 0.002908 0.000043
2.299118 0.000000 0.003574 0.000049
2.301138 0.000000 0.004744 0.000055
2.303359 0.000000 0.006622 0.000061
2.304874 0.000000 0.008412 0.000067
2.307297 0.000000 0.010777 0.000075
2.309114 0.000000 0.011076 0.000084
2.311234 0.000000 0.009454 0.000082
2.315373 0.000000 0.005270 0.000063
2.319512 0.000000 0.003217 0.000050
2.321228 0.000000 0.002833 0.000049
2.322440 0.000000 0.002650 0.000043
2.323348 0.000000 0.002455 0.000047
2.324459 0.000000 0.002360 0.000033
2.326074 0.000000 0.002196 0.000039
2.326679 0.000000 0.002168 0.000039
2.327083 0.000000 0.002183 0.000031
2.327386 0.000000 0.002157 0.000047
2.327588 0.000000 0.002158 0.000051
2.328193 0.000000 0.002111 0.000040
2.328597 0.000000 0.002030 0.000047
2.329102 0.000000 0.002021 0.000043
2.329606 0.000000 0.002011 0.000041
2.330212 0.000000 0.001985 0.000034
2.330616 0.000000 0.001926 0.000025
2.331423 0.000000 0.001955 0.000047
2.331524 0.000000 0.001906 0.000023
2.335561 0.000000 0.001916 0.000046
2.335662 0.000000 0.001855 0.000021
2.339093 0.000000 0.001927 0.000042
2.343433 0.000000 0.002003 0.000055
2.343534 0.000000 0.002089 0.000017
2.345249 0.000000 0.002249 0.000039
2.345653 0.000000 0.002171 0.000055
2.346965 0.000000 0.002440 0.000039
2.347671 0.000000 0.002379 0.000053
2.348478 0.000000 0.002796 0.000044
2.349790 0.000000 0.002818 0.000057
2.349891 0.000000 0.003168 0.000046
2.351303 0.000000 0.003742 0.000046
2.351505 0.000000 0.003298 0.000066
2.352312 0.000000 0.004502 0.000052
2.353019 0.000000 0.005170 0.000052
2.353725 0.000000 0.004760 0.000070
2.353826 0.000000 0.006096 0.000058
2.354633 0.000000 0.006282 0.000060
2.355440 0.000000 0.007777 0.000058
2.355743 0.000000 0.007140 0.000082
2.355945 0.000000 0.008778 0.000061
2.356550 0.000000 0.010486 0.000063
2.357055 0.000000 0.012092 0.000068
2.357559 0.000000 0.013512 0.000068
2.357862 0.000000 0.012970 0.000105
2.358265 0.000000 0.015366 0.000074
2.358770 0.000000 0.015741 0.000075
2.359274 0.000000 0.015236 0.000079
2.360182 0.000000 0.012940 0.000060
2.360687 0.000000 0.011723 0.000072
2.361090 0.000000 0.010665 0.000069
2.362402 0.000000 0.009091 0.000047
2.362906 0.000000 0.009081 0.000045
2.363108 0.000000 0.009098 0.000091
2.363411 0.000000 0.009348 0.000046
2.363915 0.000000 0.010025 0.000044
2.364420 0.000000 0.010854 0.000046
2.364823 0.000000 0.011904 0.000054
2.365327 0.000000 0.013352 0.000055
2.365731 0.000000 0.012539 0.000082
2.365933 0.000000 0.015152 0.000063
2.366336 0.000000 0.016862 0.000061
2.366841 0.000000 0.018395 0.000072
2.367345 0.000000 0.019958 0.000074
2.367950 0.000000 0.021438 0.000080
2.368455 0.000000 0.022516 0.000081
2.368858 0.000000 0.023719 0.000085
2.369363 0.000000 0.025224 0.000088
2.369867 0.000000 0.027281 0.000087
2.370472 0.000000 0.029206 0.000101
2.371279 0.000000 0.029751 0.000091
2.371582 0.000000 0.030746 0.000096
2.371885 0.000000 0.031061 0.000100
2.372591 0.000000 0.030498 0.000109
2.372893 0.000000 0.029502 0.000094
2.373499 0.000000 0.027770 0.000093
2.374003 0.000000 0.027423 0.000092
2.374306 0.000000 0.026161 0.000118
2.374507 0.000000 0.025459 0.000087
2.375012 0.000000 0.023265 0.000097
2.376121 0.000000 0.018867 0.000069
2.377029 0.000000 0.015978 0.000064
2.377937 0.000000 0.013703 0.000049
2.379046 0.000000 0.011553 0.000057
2.379954 0.000000 0.010126 0.000052
2.381971 0.000000 0.008177 0.000053
2.383988 0.000000 0.007002 0.000050
2.386106 0.000000 0.006533 0.000049
2.388123 0.000000 0.006743 0.000050
2.390040 0.000000 0.007422 0.000052
2.391956 0.000000 0.007947 0.000053
2.392258 0.000000 0.008169 0.000060
2.393973 0.000000 0.008242 0.000058
2.396090 0.000000 0.007713 0.000061
2.396998 0.000000 0.007269 0.000064
2.398208 0.000000 0.006956 0.000064
2.400225 0.000000 0.006202 0.000052
2.402040 0.000000 0.005403 0.000060
2.402342 0.000000 0.005417 0.000035
2.403955 0.000000 0.004788 0.000029
2.405770 0.000000 0.004347 0.000033
2.407988 0.000000 0.003857 0.000031
2.410106 0.000000 0.003612 0.000030
2.414038 0.000000 0.003302 0.000023
2.416860 0.000000 0.003203 0.000022
