5.414080 	 120 	 0.00006073 	 0.00000077 
5.414080 	 105 	 0.00006309 	 0.00000077 
5.414080 	 90 	 0.00004752 	 0.00000092 
5.414080 	 45 	 0.00005075 	 0.00000073 
5.414080 	 30 	 0.00005709 	 0.00000078 
5.414080 	 15 	 0.00006143 	 0.00000079 
5.414080 	 0 	 0.00005937 	 0.00000078 
5.414080 	 -15 	 0.00004806 	 0.00000070 
5.414080 	 -30 	 0.00004660 	 0.00000069 
5.414080 	 -45 	 0.00005317 	 0.00000075 
5.414080 	 -90 	 0.00005201 	 0.00000098 
5.414080 	 -105 	 0.00005530 	 0.00000071 
5.414080 	 -120 	 0.00006398 	 0.00000080 
5.403410 	 120 	 0.00003023 	 0.00000050 
5.403410 	 105 	 0.00003252 	 0.00000051 
5.403410 	 90 	 0.00002019 	 0.00000056 
5.403410 	 45 	 0.00002882 	 0.00000051 
5.403410 	 30 	 0.00003061 	 0.00000053 
5.403410 	 15 	 0.00003308 	 0.00000054 
5.403410 	 0 	 0.00003498 	 0.00000056 
5.403410 	 -15 	 0.00002617 	 0.00000048 
5.403410 	 -30 	 0.00002741 	 0.00000049 
5.403410 	 -45 	 0.00002766 	 0.00000050 
5.403410 	 -90 	 0.00002873 	 0.00000068 
5.403410 	 -105 	 0.00003174 	 0.00000050 
5.403410 	 -120 	 0.00003658 	 0.00000056 
5.393080 	 120 	 0.00002135 	 0.00000043 
5.393080 	 105 	 0.00002102 	 0.00000042 
5.393080 	 90 	 0.00002207 	 0.00000059 
5.393080 	 45 	 0.00002254 	 0.00000046 
5.393080 	 30 	 0.00002189 	 0.00000046 
5.393080 	 15 	 0.00002231 	 0.00000045 
5.393080 	 0 	 0.00002339 	 0.00000047 
5.393080 	 -15 	 0.00001651 	 0.00000039 
5.393080 	 -30 	 0.00001968 	 0.00000042 
5.393080 	 -45 	 0.00001828 	 0.00000041 
5.393080 	 -90 	 0.00002346 	 0.00000062 
5.393080 	 -105 	 0.00001812 	 0.00000039 
5.393080 	 -120 	 0.00002216 	 0.00000044 
5.383340 	 120 	 0.00005450 	 0.00000087 
5.383340 	 105 	 0.00005456 	 0.00000086 
5.383340 	 90 	 0.00004183 	 0.00000104 
5.383340 	 45 	 0.00004206 	 0.00000080 
5.383340 	 30 	 0.00004402 	 0.00000082 
5.383340 	 15 	 0.00005063 	 0.00000086 
5.383340 	 0 	 0.00005193 	 0.00000088 
5.383340 	 -15 	 0.00004277 	 0.00000080 
5.383340 	 -30 	 0.00004382 	 0.00000080 
5.383340 	 -45 	 0.00004160 	 0.00000079 
5.383340 	 -90 	 0.00004243 	 0.00000106 
5.383340 	 -105 	 0.00004693 	 0.00000079 
5.383340 	 -120 	 0.00005570 	 0.00000089 
5.353600 	 120 	 0.00038422 	 0.00000312 
5.353600 	 105 	 0.00036442 	 0.00000298 
5.353600 	 90 	 0.00028753 	 0.00000366 
5.353600 	 45 	 0.00030385 	 0.00000291 
5.353600 	 30 	 0.00033038 	 0.00000304 
5.353600 	 15 	 0.00032394 	 0.00000295 
5.353600 	 0 	 0.00035397 	 0.00000310 
5.353600 	 -15 	 0.00029871 	 0.00000284 
5.353600 	 -30 	 0.00030311 	 0.00000285 
5.353600 	 -45 	 0.00031405 	 0.00000294 
5.353600 	 -90 	 0.00031210 	 0.00000389 
5.353600 	 -105 	 0.00031615 	 0.00000276 
5.353600 	 -120 	 0.00039632 	 0.00000320 
5.348260 	 120 	 0.00035573 	 0.00000337 
5.348260 	 105 	 0.00033513 	 0.00000321 
5.348260 	 90 	 0.00025986 	 0.00000390 
5.348260 	 45 	 0.00028165 	 0.00000314 
5.348260 	 30 	 0.00030549 	 0.00000328 
5.348260 	 15 	 0.00029694 	 0.00000317 
5.348260 	 0 	 0.00032039 	 0.00000330 
5.348260 	 -15 	 0.00027752 	 0.00000307 
5.348260 	 -30 	 0.00028533 	 0.00000310 
5.348260 	 -45 	 0.00029188 	 0.00000318 
5.348260 	 -90 	 0.00027858 	 0.00000412 
5.348260 	 -105 	 0.00028997 	 0.00000296 
5.348260 	 -120 	 0.00037070 	 0.00000347 
5.342930 	 120 	 0.00040401 	 0.00000418 
5.342930 	 105 	 0.00038925 	 0.00000402 
5.342930 	 90 	 0.00030555 	 0.00000493 
5.342930 	 45 	 0.00033195 	 0.00000397 
5.342930 	 30 	 0.00034691 	 0.00000407 
5.342930 	 15 	 0.00035532 	 0.00000403 
5.342930 	 0 	 0.00038637 	 0.00000422 
5.342930 	 -15 	 0.00032671 	 0.00000388 
5.342930 	 -30 	 0.00033226 	 0.00000389 
5.342930 	 -45 	 0.00034340 	 0.00000401 
5.342930 	 -90 	 0.00033398 	 0.00000526 
5.342930 	 -105 	 0.00034417 	 0.00000376 
5.342930 	 -120 	 0.00043960 	 0.00000440 
5.337470 	 120 	 0.00045346 	 0.00000498 
5.337470 	 105 	 0.00044075 	 0.00000482 
5.337470 	 90 	 0.00035075 	 0.00000594 
5.337470 	 45 	 0.00037587 	 0.00000475 
5.337470 	 30 	 0.00038871 	 0.00000484 
5.337470 	 15 	 0.00038397 	 0.00000472 
5.337470 	 0 	 0.00043279 	 0.00000503 
5.337470 	 -15 	 0.00036036 	 0.00000458 
5.337470 	 -30 	 0.00037191 	 0.00000463 
5.337470 	 -45 	 0.00038052 	 0.00000475 
5.337470 	 -90 	 0.00040267 	 0.00000649 
5.337470 	 -105 	 0.00039132 	 0.00000451 
5.337470 	 -120 	 0.00047994 	 0.00000518 
5.332910 	 120 	 0.00045446 	 0.00000562 
5.332910 	 105 	 0.00045060 	 0.00000549 
5.332910 	 90 	 0.00034042 	 0.00000659 
5.332910 	 45 	 0.00036179 	 0.00000525 
5.332910 	 30 	 0.00040238 	 0.00000555 
5.332910 	 15 	 0.00039532 	 0.00000539 
5.332910 	 0 	 0.00044565 	 0.00000575 
5.332910 	 -15 	 0.00036182 	 0.00000517 
5.332910 	 -30 	 0.00036922 	 0.00000520 
5.332910 	 -45 	 0.00037598 	 0.00000532 
5.332910 	 -90 	 0.00036596 	 0.00000698 
5.332910 	 -105 	 0.00039174 	 0.00000508 
5.332910 	 -120 	 0.00048870 	 0.00000589 
5.327680 	 120 	 0.00042559 	 0.00000599 
5.327680 	 105 	 0.00041777 	 0.00000582 
5.327680 	 90 	 0.00030375 	 0.00000686 
5.327680 	 45 	 0.00033787 	 0.00000559 
5.327680 	 30 	 0.00036835 	 0.00000585 
5.327680 	 15 	 0.00037048 	 0.00000575 
5.327680 	 0 	 0.00040856 	 0.00000606 
5.327680 	 -15 	 0.00032181 	 0.00000537 
5.327680 	 -30 	 0.00035159 	 0.00000559 
5.327680 	 -45 	 0.00036305 	 0.00000576 
5.327680 	 -90 	 0.00036479 	 0.00000767 
5.327680 	 -105 	 0.00034132 	 0.00000522 
5.327680 	 -120 	 0.00043217 	 0.00000610 
5.322810 	 120 	 0.00036657 	 0.00000541 
5.322810 	 105 	 0.00035022 	 0.00000519 
5.322810 	 90 	 0.00026895 	 0.00000628 
5.322810 	 45 	 0.00029895 	 0.00000512 
5.322810 	 30 	 0.00032037 	 0.00000531 
5.322810 	 15 	 0.00030311 	 0.00000506 
5.322810 	 0 	 0.00034780 	 0.00000544 
5.322810 	 -15 	 0.00026624 	 0.00000475 
5.322810 	 -30 	 0.00028716 	 0.00000492 
5.322810 	 -45 	 0.00030452 	 0.00000513 
5.322810 	 -90 	 0.00032450 	 0.00000704 
5.322810 	 -105 	 0.00030060 	 0.00000477 
5.322810 	 -120 	 0.00037667 	 0.00000554 
5.317520 	 120 	 0.00034426 	 0.00000552 
5.317520 	 105 	 0.00031938 	 0.00000521 
5.317520 	 90 	 0.00023775 	 0.00000622 
5.317520 	 45 	 0.00025031 	 0.00000493 
5.317520 	 30 	 0.00026604 	 0.00000509 
5.317520 	 15 	 0.00024376 	 0.00000478 
5.317520 	 0 	 0.00030017 	 0.00000532 
5.317520 	 -15 	 0.00023838 	 0.00000473 
5.317520 	 -30 	 0.00024656 	 0.00000480 
5.317520 	 -45 	 0.00027174 	 0.00000510 
5.317520 	 -90 	 0.00027774 	 0.00000686 
5.317520 	 -105 	 0.00026630 	 0.00000472 
5.317520 	 -120 	 0.00035191 	 0.00000564 
5.312880 	 120 	 0.00029316 	 0.00000523 
5.312880 	 105 	 0.00027676 	 0.00000499 
5.312880 	 90 	 0.00020851 	 0.00000598 
5.312880 	 45 	 0.00023026 	 0.00000486 
5.312880 	 30 	 0.00023926 	 0.00000496 
5.312880 	 15 	 0.00025031 	 0.00000497 
5.312880 	 0 	 0.00026108 	 0.00000510 
5.312880 	 -15 	 0.00023044 	 0.00000478 
5.312880 	 -30 	 0.00021783 	 0.00000463 
5.312880 	 -45 	 0.00023547 	 0.00000488 
5.312880 	 -90 	 0.00022427 	 0.00000633 
5.312880 	 -105 	 0.00023405 	 0.00000455 
5.312880 	 -120 	 0.00031871 	 0.00000551 
5.308230 	 120 	 0.00025489 	 0.00000445 
5.308230 	 105 	 0.00023192 	 0.00000416 
