0.9186   90   1.023800   0.030714
0.9194   90   1.002300   0.030069
0.9198   90   1.014500   0.030435
0.9202   90   0.995300   0.029859
0.9206   90   0.993500   0.029805
0.9210   90   1.010900   0.030327
0.9214   90   1.009400   0.030282
0.9218   90   0.989400   0.029682
0.9222   90   0.999900   0.029997
0.9226   90   0.994500   0.029835
0.9230   90   0.993400   0.029802
0.9234   90   1.015700   0.030471
0.9238   90   0.988200   0.029646
0.9242   90   0.995300   0.029859
0.9246   90   0.992900   0.029787
0.9250   90   0.996700   0.029901
0.9254   90   1.005000   0.030150
0.9258   90   1.001600   0.030048
0.9262   90   1.000200   0.030006
0.9266   90   0.992500   0.029775
0.9270   90   0.992100   0.029763
0.9274   90   0.998700   0.029961
0.9278   90   0.984000   0.029520
0.9282   90   0.995100   0.029853
0.9286   90   0.989800   0.029694
0.9290   90   0.986100   0.029583
0.9294   90   0.980400   0.029412
0.9298   90   1.005000   0.030150
0.9302   90   0.990800   0.029724
0.9306   90   0.989100   0.029673
0.9310   90   0.994300   0.029829
0.9312   90   0.992800   0.029784
0.9313   90   0.974800   0.029244
0.9314   90   0.984000   0.029520
0.9316   90   0.978000   0.029340
0.9318   90   0.999200   0.029976
0.9320   90   0.979300   0.029379
0.9321   90   0.984400   0.029532
0.9322   90   0.982500   0.029475
0.9323   90   0.981200   0.029436
0.9324   90   0.979100   0.029373
0.9325   90   0.968800   0.029064
0.9326   90   0.988800   0.029664
0.9327   90   0.996900   0.029907
0.9328   90   0.995300   0.029859
0.9329   90   1.008100   0.030243
0.9330   90   0.987400   0.029622
0.9331   90   0.993600   0.029808
0.9332   90   1.006800   0.030204
0.9333   90   1.010100   0.030303
0.9334   90   1.011800   0.030354
0.9335   90   0.986600   0.029598
0.9336   90   0.988400   0.029652
0.9337   90   0.984000   0.029520
0.9338   90   0.966600   0.028998
0.9339   90   0.977300   0.029319
0.9341   90   0.997200   0.029916
0.9342   90   0.982000   0.029460
0.9343   90   0.992600   0.029778
0.9344   90   0.984700   0.029541
0.9345   90   0.980700   0.029421
0.9346   90   0.989500   0.029685
0.9348   90   0.956800   0.028704
0.9351   90   0.985400   0.029562
0.9353   90   0.985600   0.029568
0.9355   90   0.963000   0.028890
0.9359   90   0.972800   0.029184
0.9363   90   0.975300   0.029259
0.9365   90   0.975400   0.029262
0.9369   90   0.979800   0.029394
0.9373   90   0.964600   0.028938
0.9377   90   0.981700   0.029451
0.9383   90   0.990300   0.029709
0.9389   90   0.976900   0.029307
0.9395   90   0.986800   0.029604
0.9401   90   0.986400   0.029592
0.9407   90   0.972600   0.029178
0.9413   90   0.972300   0.029169
0.9419   90   0.986200   0.029586
0.9425   90   0.986900   0.029607
0.9431   90   0.960400   0.028812
0.9437   90   0.964400   0.028932
0.9443   90   0.961200   0.028836
0.9449   90   0.953900   0.028617
0.9455   90   0.938500   0.028155
0.9461   90   0.949000   0.028470
0.9467   90   0.935900   0.028077
0.9473   90   0.959000   0.028770
0.9479   90   0.967800   0.029034
0.9485   90   0.941400   0.028242
0.9491   90   0.948200   0.028446
0.9497   90   0.953300   0.028599
0.9504   90   0.962500   0.028875
0.9509   90   0.949400   0.028482
0.9516   90   0.939700   0.028191
0.9522   90   0.934500   0.028035
0.9528   90   0.947500   0.028425
0.9534   90   0.937100   0.028113
0.9540   90   0.933300   0.027999
0.9546   90   0.942600   0.028278
0.9552   90   0.951700   0.028551
0.9558   90   0.944000   0.028320
0.9564   90   0.949100   0.028473
0.9570   90   0.918200   0.027546
0.9576   90   0.927600   0.027828
