1.6797   90   0.003300   0.000987
1.7482   90   0.002400   0.000816
1.7518   90   0.002800   0.000866
1.7735   90   0.002200   0.000755
1.7892   90   0.002200   0.000756
1.7945   90   0.002500   0.000822
1.8935   90   0.002400   0.000740
1.8939   90   0.002700   0.000772
1.8969   90   0.002900   0.000822
1.8998   90   0.002300   0.000741
1.9012   90   0.002200   0.000725
1.9014   90   0.002200   0.000726
1.9020   90   0.002200   0.000728
1.9050   90   0.002600   0.000791
1.9380   90   0.002300   0.000719
1.9531   90   0.002300   0.000720
1.9639   90   0.002700   0.000717
1.9641   90   0.002300   0.000666
1.9642   90   0.003800   0.000879
1.9645   90   0.003900   0.000913
1.9646   90   0.003200   0.000828
1.9647   90   0.002600   0.000777
1.9648   90   0.002300   0.000733
1.9650   90   0.002500   0.000776
1.9839   90   0.002100   0.000706
2.1037   90   0.002600   0.000761
2.1976   90   0.003200   0.000855
2.3025   90   0.002400   0.000629
2.3062   90   0.003100   0.000701
2.3070   90   0.002300   0.000597
2.3076   90   0.002100   0.000520
2.3078   90   0.002300   0.000523
2.3081   90   0.002400   0.000588
2.3082   90   0.002500   0.000609
2.3085   90   0.002100   0.000598
2.3088   90   0.002300   0.000632
2.3100   90   0.002200   0.000599
2.3116   90   0.002500   0.000646
2.3186   90   0.002100   0.000594
2.3243   90   0.002100   0.000611
2.3372   90   0.002100   0.000585
2.3474   90   0.002200   0.000599
2.3547   90   0.002700   0.000675
2.3548   90   0.002400   0.000636
2.3550   90   0.002100   0.000587
2.3553   90   0.002700   0.000673
2.3554   90   0.002800   0.000696
2.3555   90   0.002900   0.000706
2.3557   90   0.003100   0.000731
2.3561   90   0.002200   0.000622
2.3563   90   0.003100   0.000723
2.3565   90   0.003100   0.000731
2.3567   90   0.002800   0.000701
2.3569   90   0.002800   0.000692
2.3571   90   0.004100   0.000836
2.3573   90   0.003100   0.000726
2.3575   90   0.003500   0.000771
2.3577   90   0.002400   0.000635
2.3583   90   0.003300   0.000755
2.3587   90   0.002500   0.000651
2.3589   90   0.002800   0.000682
2.3591   90   0.002300   0.000610
2.3603   90   0.002300   0.000622
2.3624   90   0.002600   0.000658
2.3628   90   0.002300   0.000619
2.3632   90   0.002500   0.000638
2.3640   90   0.002500   0.000642
2.3652   90   0.002200   0.000602
2.3656   90   0.002400   0.000637
2.3660   90   0.003500   0.000759
2.3664   90   0.002400   0.000636
2.3668   90   0.004600   0.000872
2.3672   90   0.002900   0.000700
2.3676   90   0.004500   0.000883
2.3680   90   0.004200   0.000857
2.3684   90   0.002200   0.000610
2.3688   90   0.004900   0.000911
2.3692   90   0.003500   0.000776
2.3696   90   0.003800   0.000801
2.3700   90   0.003800   0.000791
2.3708   90   0.002300   0.000623
2.3712   90   0.004500   0.000871
2.3716   90   0.002700   0.000673
2.3724   90   0.003200   0.000730
2.3726   90   0.002600   0.000653
2.3728   90   0.002400   0.000637
2.3732   90   0.002500   0.000644
2.3734   90   0.002900   0.000689
2.3738   90   0.002300   0.000611
2.3740   90   0.002900   0.000691
2.3771   90   0.002200   0.000593
2.3795   90   0.002100   0.000573
2.3803   90   0.002200   0.000579
2.3868   90   0.002500   0.000629
2.3895   90   0.002300   0.000597
2.3914   90   0.002500   0.000624
2.4355   90   0.002100   0.000524
2.4361   90   0.002100   0.000508
2.4379   90   0.003400   0.000659
2.4385   90   0.004200   0.000738
2.4397   90   0.002400   0.000576
2.4689   90   0.002200   0.000531
2.4717   90   0.002300   0.000553
2.4725   90   0.002600   0.000596
2.4727   90   0.002500   0.000588
2.4739   90   0.002100   0.000545
2.5130   90   0.002600   0.000639
2.5131   90   0.002600   0.000639
2.5135   90   0.002100   0.000592
2.5221   90   0.002900   0.000693
2.5239   90   0.003600   0.000774
2.5245   90   0.002500   0.000645
2.5251   90   0.003800   0.000799
